company_name,esg,esg_e,esg_s,esg_g,per,pbr,dividend_yield,company_code,male_contract_employee_count,female_contract_employee_count,total_salary_male,total_salary_female,male_regular_employee_count,female_regular_employee_count,total_male_employees,total_female_employees,average_male_salary,average_female_salary,operating_profit_before_tax,net_profit_margin,comprehensive_income_margin,gross_profit_margin,cost_of_goods_sold,roe,sg_andaexpense_ratio,operating_income_on_total_assets,pre_tax_income_on_total_assets,operating_income_on_equity,pre_tax_income_on_equity,operating_income_on_paid_in_capital,pre_tax_income_on_paid_in_capital,roi,operating_expense_ratio,equity_ratio,debt_ratio,liquidity_ratio,quick_ratio,current_liabilities_ratio,non_current_liabilities_ratio,interest_coverage_ratio,net_interest_coverage_ratio,non_current_asset_ratio,financial_cost_burden_ratio,capital_retention_ratio,retention_amount_to_equity_ratio,financial_leverage,non_current_asset_suitability_ratio,non_current_asset_composition_ratio,tangible_asset_composition_ratio,current_asset_composition_ratio,inventory_composition_ratio,current_to_non_current_asset_ratio,inventory_to_current_asset_ratio,receivables_to_payables_ratio,payables_to_inventory_ratio,sales_growth_rate_yoy,gross_profit_growth_rate_yoy,operating_profit_growth_rate_yoy,pre_tax_profit_growth_rate_yoy,net_profit_growth_rate_yoy,comprehensive_income_growth_rate_yoy,total_asset_growth_rate_yoy,non_current_asset_growth_rate_yoy,tangible_asset_growth_rate_yoy,total_liabilities_growth_rate_yoy,total_borrowings_growth_rate_yoy,equity_growth_rate_yoy,current_asset_growth_rate_yoy,receivables_growth_rate_yoy,inventory_growth_rate_yoy,current_liabilities_growth_rate_yoy,payables_growth_rate_yoy,non_current_liabilities_growth_rate_yoy,total_asset_turnover,receivables_turnover,inventory_turnover,cost_of_goods_sold_to_inventory,payables_turnover,non_current_asset_turnover,tangible_asset_turnover,debt_to_equity_turnover,equity_turnover,capital_turnover,dividend_payout_ratio,female_executives,male_executives,status,message,corp_name_eng,stock_name,stock_code,ceo_name,corp_cls,jurir_no,bizr_no,address,home_url,ir_url,phone_number,fax_number,industry_code,establishment_date,accounting_month
41190,D,D,D,D,,,,231664,0,0,688000000,180000000,8,3,8,3,86000000,60000000,,71.444,71.51,,,26.514,,27.658,,33.457,,366.5,,290.438,,82.532,21.165,,,,,,,,,1145.973,,121.165,,,,,,,,,,382.973,,-135.724,,-137.21,-137.127,31.096,,,33.495,,30.599,,,,,,,30.679,,,,,,,177.006,37.111,406.527,,1,7,0,정상,"Woori Technology Investment Co., Ltd",우리기술투자,41190,이정훈,K,1.60111E+12,3148117637,"서울특별시 강남구 테헤란로 528 12층(대치동, 슈페리어타워)",www.wooricapital.co.kr,,02-2008-3100,02-2008-3123,6491,19961218,12
30,,,,B+,,,,254045,401,209,744992000000,794645000000,5607,7506,6008,7715,124000000,103000000,,,,,,9.588,,0.736,,12.646,,92.616,,70.226,,5.83,1615.198,,,,,,,,,642.803,,1715.198,,,0.596,,,,,,,,,-12.324,,-13.375,21.021,3.31,,1.042,3.288,9.669,3.674,,,,,,,,,,,,,,,,,,2,26,0,정상,Woori Bank ,우리은행,30,조병규,E,1.10111E+12,2018102819,서울특별시 중구 소공로 51,www.wooribank.com,,02-2002-3000,0505-003-1165,64121,18990130,12
879070,,,,B+,,,,958822,146,52,119808000000,64218000000,790,782,936,834,128000000,77000000,,,,,,4.406,,0.832,,5.499,,15.604,,12.503,,15.212,557.37,,,,,,,,,156.436,,657.37,,,0.406,,,,,,,,,-49.443,,-45.271,-55.625,8.513,,6.039,8.311,31.093,9.655,,,,,,,,,,,,,,,,,,1,20,0,정상,"Woori Card Co., Ltd.",우리카드,,박완식,E,1.10112E+12,1018679070,"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)",www.wooricard.com,,1588-9955,5050019774,64913,20130401,12
6980,C,D,C,C,4.64,0.22,1.96,513470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,wooseong,우성,,홍성익,E,1.54511E+12,3038124593,경기도 이천시 신둔면 수광2리 12-6,wooseong.co.kr,,316343105,316343109,102,19991210,9
17370,C,D,D,B,19.38,0.93,0.84,142883,26,10,23176576000,2902116000,390,62,416,72,55712923,40307167,,3.068,3.162,15.368,84.632,7.971,10.041,3.744,,13.312,,135.526,,81.147,10.041,25.339,294.653,90.209,,277.303,17.351,,,144.5,3.048,1042.576,,394.653,123.135,36.615,31.72,63.385,10.952,173.116,17.279,,,-4.849,0.748,55.669,,163.82,113.766,34.669,5.744,1.59,47.587,,7.058,59.94,,81.661,50.136,,16.086,73.063,,749.749,634.528,,178.716,202.271,101.651,259.794,2644.917,6.377,0,5,0,정상,"WOOSHIN SYSTEMS CO.,LTD",우신시스템,17370,허우영,Y,1.10111E+12,1078136263,서울특별시 영등포구  영등포로 20,www.wooshinsys.co.kr,,031-496-6114,031-499-9337,292,19840223,12
105840,C,D,C,C,13.93,0.91,2.54,1171776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,(corp)WOO JIN,우진,,황정희,E,1.75411E+12,5118123235,경상북도 문경시 마성면 은성로 1038 (하내리),,,054-554-4108,054-555-4108,41112,20140414,12
10400,C,C,D,B,32.98,0.25,,143262,0,0,6635350000,246030000,122,6,122,6,54388115,41005000,,1.933,1.898,4.146,95.854,2.046,7.457,-2.946,,-3.505,,-87.024,,50.803,7.457,84.254,18.689,374.278,,17.924,0.765,,,51.604,0.753,2548.997,,118.689,51.212,43.478,11.201,56.522,6.051,130.001,10.706,,,19.184,203.22,-40.854,,-158.224,-159.076,1.672,6.672,-3.8,-0.838,,2.155,-1.866,,-1.619,1.242,,-33.048,88.988,,1446.549,1386.57,,209.543,772.679,558.128,105.867,2628.411,,0,16,0,정상,"WOOJIN I&S Co.,Ltd",우진아이엔에스,10400,홍경모,Y,1.10111E+12,1148133003,서울특별시 서초구 방배로 166 한승빌딩 3층,www.woojini.com,www.woojini.com,02-535-7050,02-534-4582,422,19750127,12
49800,C,C,D,C,27.74,0.44,2.2,303217,0,0,50500000000,4180000000,1010,110,1010,110,50000000,38000000,,2.853,2.188,29.443,70.557,5.785,25.173,3.001,,8.66,,90.587,,60.511,25.173,33.427,199.158,90.572,50.101,153.898,45.26,,,159.77,2.85,943.421,,299.158,109.989,53.407,51.288,46.593,21.005,87.243,45.082,,,-16.676,-17.905,-59.94,,-72.306,-78.572,11.618,13.48,13.552,16.167,134.4,3.544,9.558,21.332,2.869,7.573,,59.489,70.284,256.532,321.67,226.96,,132.629,138.149,107.564,202.786,2121.263,,0,5,0,정상,"WOOJIN PLAIMM CO.,LTD",우진플라임,49800,김익환,Y,1.10111E+12,1318139905,충청북도 보은군 장안면 우진플라임로 100 본관동,www.woojinplaimm.com,http://www.woojinplaimm.com/kor/main/index.php,043-540-9000,043-543-1140,292,19920103,12
16880,B+,B,A,B,,1.26,,819596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,-,웅진,,권영기,E,1.61211E+12,3078127097,충청남도 공주시 의당면 청룡리 산28-1,www.goldrivercc.com,,041-856-7100,041-856-7106,91121,20070516,12
95720,B+,B+,A+,B,,0.65,,628189,85,356,23058000000,71500000000,293,1269,378,1625,61000000,44000000,,-3.618,-3.891,50.004,49.996,-9.388,,0.728,,1.625,,9.493,,-54.853,,43.423,130.29,105.937,,116.076,14.214,,,107.323,,528.669,,230.29,93.966,46.603,19.687,53.397,8.587,114.578,16.081,,,-4.632,-4.795,-79.776,,-1135.584,-668.659,-6.502,-3.417,1.924,-1.773,,-12.021,-9.038,,5.985,-1.885,,-0.849,116.334,,1442.689,721.29,,253.817,617.301,210.869,259.494,1516.256,,1,10,0,정상,"WOONGJIN THINKBIG CO., LTD.",웅진씽크빅,95720,이봉주,Y,2.84911E+12,1418109131,경기도 파주시  회동길 20,www.wjthinkbig.com,http://www.wjthinkbig.com/index.do,031-956-7000,031-949-0463,85120,20070509,12
5820,C,C,D,C,4.67,0.26,3.23,143794,0,0,3471696000,517320000,72,18,72,18,48218000,28740000,,11.951,11.086,21.598,78.402,6.82,15.597,2.938,,3.425,,44.095,,87.808,15.597,86.825,15.174,628.465,,10.41,4.765,,,49.753,0.326,996.905,,115.174,47.491,43.198,14.923,56.802,8,131.49,14.084,,,3.045,16.263,48.971,,9.435,-1.543,2.965,-17.634,-4.51,-11.346,,5.55,27.147,,-4.712,-16.412,,2.183,48.954,,588.585,461.462,,100.892,315.856,344.194,57.071,734.752,,0,6,0,정상,WONLIM CORPORATION,원림,5820,신성엽,Y,1.10111E+12,1198101618,서울특별시 서초구  남부순환로 2495 원림빌딩 9층,www.wonlim.co.kr,,02-523-9236,02-581-6543,13225,19681028,12
240810,B,B,B+,B,,,,1135941,30,21,102304673000,10777455000,1369,186,1399,207,73127000,52065000,,-1.957,-2.537,39.97,60.03,-1.556,18.748,-1.638,,-2.082,,-73.649,,-55.039,18.748,79.891,25.171,280.38,,24.178,0.993,,,57.38,0.568,3470.009,,125.171,56.816,45.841,32.602,54.159,31.431,118.145,58.035,,,-31.75,-33.068,-118.528,,-115.103,-118.57,-3.282,-5.39,-3.775,-13.409,,-0.348,-1.422,,4.232,-15.808,,182.94,62.572,,206.647,124.05,,134.969,191.426,293.696,79.512,2812.888,,0,8,0,정상,"WONIK IPS CO., LTD.",원익IPS,240810,Tae Hyuk Ahn,K,1.31311E+12,6958100374,경기도 평택시 진위면 진위산단로 75,www.ips.co.kr,,031-8047-7000,031-8047-7084,292,20160404,12
74600,B+,B,A,B,,,,468374,5,2,0,0,1032,91,1037,93,0,0,,6.328,5.415,28.539,71.461,10.413,18.242,6.353,,16.944,,631.341,,388.001,18.242,37.022,170.112,109.589,,65.88,104.232,,,197.915,4.335,2904.08,,270.112,96.907,73.271,45.418,26.729,14.646,36.479,54.796,,,2.907,-2.544,-27.92,,-12.432,-54.177,11.39,14.113,29.25,13.195,4.499,8.448,4.55,,13.693,38.755,,1.391,61.705,,425.38,303.982,,85.176,145.363,98.723,164.561,6131.681,7.732,0,23,0,정상,WONIK QnC CORPORATION,원익QnC,74600,백홍주,K,1.76011E+12,5138131648,경상북도 구미시 산동읍 5공단3로 14 -,www.wonikqnc.com,,054-479-9500,054-479-9599,2312,20031112,12
104830,B+,B+,A,B,,,,623661,6,3,25860000000,2631000000,446,50,452,53,57212389,49641509,,3.535,3.314,19.882,80.118,3.099,13.578,4.567,,5.526,,391.656,,219.621,13.578,89.971,11.147,279.856,,10.606,0.541,,,81.466,1.587,6966.479,,111.147,81.027,73.296,51.86,26.704,8.09,36.434,30.295,,,-32.616,-46.684,-72.195,,-76.019,-77.67,-14.543,8.665,-6.623,-63.699,,0.65,-46.124,,-66.904,-65.143,,92.435,72.449,,483.255,387.175,,111.708,146.396,417.518,87.659,6213.112,,1,18,0,정상,"WONIK Materials Co.,Ltd.",원익머트리얼즈,104830,한정욱,K,1.50111E+12,3178102448,충청북도 청주시 청원구 오창읍 양청3길 30 -,wimco.co.kr,http://www.wimco.co.kr/kr/board/irresource,043-210-4600,043-210-4373,20121,20061204,12
30530,C,C,B+,D,,,,216647,10,3,28240000000,2940000000,343,46,353,49,80000000,60000000,-3.176,-3.176,-3.767,21.866,78.134,-1.804,13.685,2.515,-1.308,3.469,-1.804,118.529,-61.632,-61.632,13.685,72.195,38.513,89.449,,26.127,12.386,,,115.143,3.099,2599.137,,138.513,102.453,83.128,20.552,16.872,5.7,20.297,33.781,,,-14.924,-22.953,-56.405,-123.206,-118.485,-120.508,0.525,4.47,0.894,2.645,,-0.269,-15.245,,-39.068,-25.509,,406.165,41.176,,545.641,426.334,,50.484,200.719,149.633,56.809,1940.825,-23.857,0,20,0,정상,"WONIK HOLDINGS CO.,LTD.",원익홀딩스,30530,"조남성, 장성대 (각자대표이사)",K,1.24311E+12,1338127249,경기도 평택시 진위면 마산12로 21 -,www.wonikholdings.kr,,031-230-4600,031-376-7343,201,19910919,12
10600,D,D,D,D,,1.37,,141273,0,0,896000000,225000000,16,15,16,15,56000000,15000000,,-92.014,-92.182,13.78,86.22,-183.039,35.81,-26.59,,-43.823,,-40.395,,-168.719,35.81,61.785,61.851,188.367,,55.266,6.585,,,57.748,2.136,-177.389,,161.851,54.18,35.68,1.995,64.32,2.761,180.27,4.292,,,-54.38,-55.265,-802.415,,215.697,218.56,1.611,73.984,161.38,-4.01,,5.43,-17.44,,56.481,-9.143,,82.525,120.697,,5292.456,4563.141,,426.218,8682.187,306.924,198.924,183.362,,0,9,0,정상,"WELLBIOTEC CO.,LTD",웰바이오텍,10600,김한국,Y,1.10111E+12,1198104065,서울특별시 강남구 영동대로106길 17 5층,www.wellbiotec.co.kr,www.wellbiotec.co.kr,02-6902-1300,02)864-1071,461,19750419,12
69080,B,D,C,B+,,,,405320,2,0,24948000000,10672000000,295,184,297,184,84000000,58000000,,29.328,29.132,,,9.609,,7.393,,8.329,,282.65,,326.068,,88.74,12.689,526.12,,11.649,1.04,,,51.403,1.063,3814.437,,112.689,50.874,45.615,7.891,54.385,0.004,119.228,0.007,,,-18.935,,-39.88,,-20.478,-23.405,8.687,14.228,23.465,9.182,,8.625,4.439,,-7.669,15.84,,-33.578,29.082,,,,,65.272,390.988,258.834,32.763,1111.784,,2,4,0,정상,Webzen Inc.,웹젠,69080,김태영,K,1.10111E+12,2148657130,"경기도 성남시 분당구 판교로 242 (삼평동, 판교디지털콘텐츠파크 B동)",company.webzen.com,,031-627-6600,031-627-6700,5821,20000428,12
112040,C,B+,B+,C,,,,444329,20,11,40501000000,15750000000,381,198,401,209,101000000,75358852,,-34.148,-28.734,,118.247,-44.205,,-7.757,,-23.621,,,,,,28.269,253.747,47.443,41.586,221.939,31.808,,,248.453,15.932,,,353.747,188.496,70.235,5.537,29.765,,42.38,,,,30.585,,30.025,,11.266,-21.436,-0.846,-2.804,42.795,13.563,,-24.994,4.103,,,23.083,,-26.242,42.51,,,,,59.92,906.875,63.296,129.451,,,4,22,0,정상,"Wemade Co., Ltd.",위메이드,112040,"Park, Kwan Ho",K,1.10111E+12,2098124419,경기도 성남시 분당구 대왕판교로 644번길 49 (삼평동 코리아벤처타운 업무시설비블럭 아이레보타워),wemade.com,,02-3709-2020,02-3709-2100,5821,20000210,12
299900,D,D,D,C,,,,1276327,0,0,1200396000,553832000,28,17,28,17,42871286,32578353,32.75,31.678,31.66,,113.765,19.467,,-5.605,13.335,-8.459,20.125,-37.943,90.27,87.317,,69.376,44.142,71.721,39.375,37.39,6.751,,,117.325,14.918,159.609,,144.142,109.905,81.396,4.183,18.604,2.119,22.857,11.392,,,0.556,,-13.039,-289.91,-271.647,-271.963,-12.777,15.866,-77.751,-26.746,,-4.761,-58.097,-49.084,-25.213,-32.621,,41.682,40.717,,1764.45,2007.335,,57.633,380.294,120.668,61.452,275.636,,0,7,0,정상,"WYSIWYG STUDIOS CO., LTD.",위지윅스튜디오,299900,조성완,K,1.10112E+12,2898700337,서울특별시 강남구 도산대로 128 국민연금강남회관 9층,www.wswgstudios.com,,02-749-0507,02-794-0507,59120,20160415,12
8600,D,D,C,D,,0.26,,104999,1,1,4095000000,2832000000,79,66,80,67,51187500,42268657,,-7.149,4.197,15.041,84.959,-15.028,16.977,-1.459,,-4.068,,-5.739,,-21.199,16.977,35.445,182.127,122.507,31.417,149.178,32.95,,,99.375,7.681,,,282.127,74.746,35.223,20.015,64.777,32.828,183.902,50.679,,,-15.2,-24.483,-2262.074,,65.678,-240.397,12.004,35.368,72.895,13.588,,9.229,2.394,6.878,-4.486,8.354,,45.379,75.402,,212.39,180.444,,233.039,451.772,117.576,210.21,296.531,,0,8,0,정상,"THE WILLBES & CO.,LTD",윌비스,8600,"임찬혁(대표집행임원), 송주호(대표집행임원)",Y,1.10111E+12,1208114772,충청남도 천안시 동남구  만남로 76,www.willbes.com,,041-529-5716,041)552-5503,46413,19730309,12
33270,B,C,B,B+,,,,158963,0,0,43120000000,13018000000,616,283,616,283,70000000,46000000,,17.302,17.308,56.993,43.007,13.471,37.293,12.393,,15.338,,676.519,,594.18,37.293,80.766,23.814,337.125,,19.17,4.644,,,59.186,2.298,4882.174,,123.814,56.559,47.802,32.871,52.198,10.481,109.195,20.08,,,6.255,9.422,13.972,,6.597,6.623,12.197,15.828,13.977,12.676,,12.083,9.066,,19.663,10.192,,24.238,62.914,,618.437,265.973,,133.586,192.813,327.756,77.859,3434.243,12.19,1,14,0,정상,KOREA UNITED PHARM INC,유나이티드,33270,강덕영,Y,1.34211E+12,3078105244,세종특별자치시 전동면 노장리 404-10,www.kup.co.kr,,02  -516 -3041,02-516-2878,212,19871203,12
14830,B+,B+,B+,B,14.18,0.57,2.03,159786,16,6,41364544000,3166668000,400,54,416,60,99434000,52777800,1.435,1.435,1.309,13.845,86.155,1.803,11.016,2.334,1.184,3.554,1.803,94.772,48.067,48.067,11.016,71.725,39.422,185.138,,34.094,5.328,,,76.301,2.997,2534.247,,139.422,72.442,54.727,39.797,45.273,10.914,82.725,24.107,,,-19.303,-45.365,-78.313,-86.632,-87.168,-85.702,-15.453,7.593,7.634,-39.422,,0.173,-32.841,,-53.225,-43.196,,5.377,82.5,,525.829,453.031,,170.542,234.563,240.261,125.643,3350.42,81.635,0,17,0,정상,"UNID CO.,LTD",유니드,14830,"정의승, 이우일",Y,1.10111E+12,1048124846,서울특별시 중구  을지로5길 19,www.unid.co.kr,,02-3709-9500,02)774-7591,20129,19800510,12
18000,C,C,C,C,,,,144243,6,2,18718658000,1967064000,356,42,362,44,51709000,44706000,,-24.26,-16.971,-1.932,101.932,-41.429,16.232,-7.454,,-31.019,,-31.49,,-42.057,16.232,22.419,346.06,55.975,,201.675,144.385,,,333.172,10.054,,,446.06,136.331,74.692,52.105,25.308,5.116,33.883,20.216,,,-54.955,-110.65,-1130.795,,99.65,54.573,0.397,7.235,-4.111,4.762,,-12.255,-15.505,,-50.392,-2.186,,16.3,41.039,,530.908,541.165,,56.751,76.958,54.022,170.773,173.363,,0,6,0,정상,"UNISON CO., LTD.",유니슨,18000,박원서,K,1.10111E+12,1208130898,경상남도 사천시 사남면 해안산업로 513 -,www.unison.co.kr,,055-851-8777,02-553-6415,29119,19840924,12
910,C,C,C,B,,0.58,2.78,833675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,UNION CORP.,유니온,,신 승 규,E,1.34811E+12,1248125723,충청남도 천안시 서북구 직산읍 부송리 72-14,unionkorea@kita.net,,041)583-8430,041)583-8433,221,19941101,12
47400,C,C,D,C,,1.61,,369833,0,0,45058000000,3208000000,550,42,550,42,81923636,76380952,-15.498,-15.498,-15.987,8.483,91.517,-24.466,12.491,-2.386,-9.227,-6.327,-24.466,-22.228,-85.954,-85.954,12.491,34.064,193.562,91.407,,158.729,34.832,,,148.471,4.578,202.215,,293.562,110.115,50.576,45.795,49.424,22.977,97.723,46.49,,,-7.671,-37.963,-650.243,8295.986,8295.986,-1420.226,-8.364,-12.62,-14.654,2.505,,-23.968,-3.556,,3.749,13.374,,-28.661,59.537,,275.92,252.514,,114.8,125.193,95.584,157.87,554.62,-8.144,0,9,0,정상,Union Materials Corp.,유니온머티리얼,47400,"김진영, 이우선",Y,1.70111E+12,5148137645,대구광역시 달서구  성서공단남로 151,unionmaterials.com,,055-580-4135,053-580-4111,23222,20000630,12
11330,D,C,C,D,,1.07,,605568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,"UNICHEM Co., LTD",유니켐,,지정택,E,1.10111E+12,2118620143,서울특별시 강남구 논현동 203-1 거평타운 A동 1714호,www.unichem.co.kr,,02-3443-7840,02-3443-7842,46739,19970303,12
77500,C,D,D,B,7.47,0.48,4.05,414601,0,0,14432000000,2915000000,176,53,176,53,82000000,55000000,3.32,2.454,3.001,9.811,90.189,5.821,4.707,6.382,4.151,12.105,7.875,270.06,175.675,129.852,4.707,47.019,112.679,174.994,72,112.515,0.165,,,15.786,1.052,1651.245,,212.679,15.76,7.422,2.521,92.578,28.565,1247.296,30.855,,,-8.721,-11.673,-28.159,-59.17,-62.931,-60.447,-25.596,-84.211,-21.456,-8.42,,-38.576,5.935,-19.547,-9.98,-7.362,,-89.611,125.042,,486.09,438.401,,538.465,5114.851,264.451,237.196,5291.636,-32.122,1,6,0,정상,UNIQUEST COPORATION,유니퀘스트,77500,앤드류김,Y,1.10111E+12,1208156132,"경기도 성남시 분당구  황새울로 314 (서현동,유니퀘스트빌딩)",www.uniquest.co.kr,,031-708-9988,031-708-6598,4659,19951125,12
86390,C,D,C,C,,,,540447,0,0,11094000000,1518000000,177,29,177,29,62677966,52344828,,3.642,3.607,25.285,74.715,4.194,21.34,3.694,,4.904,,67.595,,57.816,21.34,75.201,32.977,324.396,,24.74,8.237,,,52.722,0.789,1326.174,,132.977,48.71,39.648,29.752,60.352,11.346,152.223,18.8,,,35.538,34.668,-219.204,,-198.321,-183.935,3.857,-5.423,-3.909,4.956,,3.499,11.011,,-37.853,8.688,,-4.858,86.765,,575.297,429.834,,208.792,280.508,351.681,115.182,1587.663,,0,13,0,정상,UniTestInc.,유니테스트,86390,김종현,K,1.31111E+12,1298133266,경기도 용인시 기흥구  기곡로 27 (주)유니테스트,www.uni-test.com,,031-205-6111,031-203-5886,29271,20000321,12
206650,D,D,C,D,,,,927558,5,7,11737000000,5515000000,203,106,208,113,56427885,48805310,,-22.143,-22.295,49.042,50.958,-13.699,37.943,4.906,,6.866,,,,,37.943,69.047,44.828,162.513,61.433,24.518,20.311,,,104.984,2.411,,,144.828,87.261,72.488,46.175,27.512,8.789,37.953,31.945,,,25.058,44.065,-304.296,,346.842,423.681,-6.331,-9.002,-3.734,10.221,,-12.239,1.52,,-25.934,4.364,,18.231,44.2,,442.461,225.468,,60.065,97.075,154.801,61.864,,,2,25,0,정상,"EuBiologics Co., Ltd.",유바이오로직스,206650,백영옥,K,1.10111E+12,2118840314,서울특별시 강남구 도산대로 207 성도빌딩 8층,www.eubiologics.com,,02-572-6675,0507-891-2537,212,20100310,12
2920,C,C,C,C,7.09,0.2,2.58,174004,10,2,36612798000,1629348000,517,26,527,28,69474000,58191000,,4.416,3.959,7.323,92.677,4.153,4.749,1.851,,2.422,,61.812,,106.021,4.749,76.229,31.184,305.81,92.709,18.563,12.621,,,74.417,0.483,2126.961,,131.184,66.077,56.727,26.945,43.273,11.147,76.283,25.761,,,4.958,16.094,19.223,,-37.887,-53.08,2.941,10.338,8.818,4.695,872.558,2.405,-5.375,6.807,10.459,-5.528,,24.515,71.879,489.966,667.183,618.323,,131.039,274.052,304.899,94.051,2400.77,32.844,0,6,0,정상,"YOOSUNG ENTERPRISE CO.,LTD",유성기업,2920,류현석(대표이사),Y,1.24311E+12,1308104489,충청남도 아산시 둔포면 아산밸리동로 22,www.ypr.co.kr,,02-564-2351,02-564-2341,303,19600318,12
700,B+,B+,A,B+,15.26,0.39,6.59,163691,0,0,1580866000,1522746000,14,9,14,9,112919000,169194000,,6.807,6.622,22.344,77.656,5.216,16.197,4.042,,4.71,,32.264,,35.733,16.197,86.762,15.258,566.13,,12.789,2.469,,,42.854,2.01,451.087,,115.258,41.822,37.181,3.726,62.819,,168.954,,,,-38.707,-19.336,-29.146,,-47.271,-47.743,-1.992,-4.237,41.605,-14.066,,0.156,2.75,,,-10.494,,-18.05,65.764,,,,,174.804,2089.888,463.854,76.628,524.961,67.862,2,7,0,정상,"EUSU HOLDINGS CO., LTD.",유수홀딩스,700,송영규,Y,1.10111E+12,1168135822,"서울특별시 영등포구 여의나루로 60 9층 (여의도동, 포스트타워)",www.eusu-holdings.com,,02-6716-3000,3770-6742,715,19500101,12
3470,C,C,D,B,9.26,0.37,6.27,117601,266,86,134580000000,47465000000,816,565,1082,651,124380776,72910906,,2.257,2.369,,,4.079,13.338,0.864,,8.176,,12.152,,6.064,13.338,9.729,927.905,,,,,,,,,43.009,,1027.905,,,0.825,,,,,,,15.167,,198.133,,42.94,-3.308,22.668,,88.185,25.269,38.637,2.849,,,,,,,19.109,,,,,,2745.705,21.367,180.775,268.695,,2,36,0,정상,"Yuanta Securities Korea Co., Ltd.",유안타증권,3470,뤄즈펑,Y,1.10111E+12,1168134293,서울특별시 영등포구 국제금융로 39 여의도동 앵커원,www.yuantakorea.com,,02-3770-2000,02-3770-2411,66121,19620604,12
72130,D,D,D,D,22.13,0.68,,416654,0,0,12738126000,3560109000,159,47,159,47,80114000,75747000,,3.92,2.864,39.638,60.362,2.644,44.489,-2.867,,-3.273,,-26.937,,21.766,44.489,87.103,14.807,516.913,,10.93,3.877,,,58.085,0.484,924.37,,114.807,55.917,50.593,9.159,49.214,1.722,97.273,3.5,,,21.948,-2.828,-310.128,,-34.941,-33.434,3.155,43.724,-1.605,12.093,,1.951,-12.842,,44.15,14.818,,5.063,59.108,,3990.347,2408.656,,135.682,630.339,477.019,67.468,555.328,,2,10,0,정상,UANGEL CORPORATION,유엔젤,72130,유지원,Y,1.31111E+12,1298129383,경기도 성남시 분당구 황새울로240번길 3,www.uangel.com,,031-710-6200,031-710-6301,631,19990714,12
220,D,D,C,D,,0.81,,144818,0,0,21780000000,7896000000,330,188,330,188,66000000,42000000,,-4.038,-4.289,35.636,64.364,-4.546,35.371,0.185,,0.299,,1.804,,-27.426,35.371,60.72,64.69,203.294,,41.523,23.167,,,80.276,4.072,259.046,,164.69,65.177,48.744,40.677,51.256,22.275,105.154,43.458,,,-1.204,-8.284,-161.565,,25.2,137.308,1.541,-2.256,0.024,8.39,,-2.447,5.437,,10.846,-22.297,,271.002,69.752,,326.751,210.309,,140.393,170.199,183.326,112.592,679.199,-36.129,2,12,0,정상,"Yuyu Pharma, Inc.",유유제약,220,"유원상, 박노용(각자대표)",Y,1.34111E+12,1238101790,충청북도 제천시  바이오밸리1로 94,www.yuyu.co.kr,,043-652-7981,02-2253-6200,212,19410228,12
23410,D,C,D,D,,,,1495986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,정상,EU JIN CO.,유진기업,,안화섭,E,2.06211E+12,4178137534,전라남도 여수시 무선1길 17 (선원동),,,616839418,616839419,75121,20090224,12
1200,B,C,B,B,,,,131054,234,67,76071000000,24359000000,321,249,555,316,137064865,77085443,,1.863,2.535,,,3.089,14.997,0.322,,2.721,,5.03,,5.71,14.997,11.632,759.699,,,,,,,,,64.232,,859.699,,,1.028,,,,,,,-9.547,,49.203,,95.864,26.391,7.713,,-9.778,8.262,10.345,3.717,,,,,,,19.643,,,,,,1746.926,22.283,165.798,306.489,,3,28,0,정상,"EUGENE INVESTMENT & SECURITIES CO., LTD",유진증권,1200,"유창수, 고경모(각자 대표)",Y,1.10111E+12,1168134177,서울특별시 영등포구 국제금융로 24 (여의도동),www.eugenefn.com,,02-368-6114,368-6703,66121,19540512,12
